Job Title,Company Name,Location,Salary,Job Classification,Job Sub Classification,Facility,Posted Date,Job Type,Job Description,More Detail,Job ID,Job Sub Category,period_of_salary,Compensation,salary_currency
It Data Analyst Officer,PT KALBE FARMA TBK INTERNATIONAL DIVISION,Jakarta Timur,not_written,Teknologi Informasi Komunikasi,Analis Bisnis Sistem,International Exposure Experience Competitive Compensation Benefits Full Time Position Available,2024-03-16,Full time,"Job Description:Identify, design, and implement internal process improvements: automating manual processes, optimizing data delivery, re-designing infrastructureBuild the infrastructure required for optimal extraction, transformation, and loading of data from a wide variety of data sources by using SQL and ‘Big Data’ technologies.Build analytics tools that utilize the data pipeline to provide actionable insights into customer acquisition, operational efficiency and other key business performance metrics.Work with various stakeholders to assist with data-related technical issues and support their data infrastructure needs. Qualifications:Experience with Data Engineering or Big Data Technologies, or Data Transformation, and data modellingExperience with SQL and/or NOSQL databasesExperience with SSIS or other related data Integration toolsExperience with Automation Tools such as UI Path or doing the automation process with PythonExperience with Cloud Technologies (Google Workspace, Google Bigquery)Experience with Tableau Server administrator Requirements:Minimum Bachelor's Degree in Science & Technology (Mathematics, Statistics, Information Technology)At least 2-3 years of working experience as an IT Data AnalystFluent in English both verbal and written is a mandatoryHard Skill: SQL, Query, Python, UI Path, Big Query, React, Google Data Studio, Tableau, Java Script, JDBCGood communication skill, high attention to detail, able to manage numerous requests concurrently and able to prioritize tasksPlacement: Pulomas, East Jakarta",https://www.jobstreet.co.id/id/job/74019062?type=standout&ref=search-standalone,74019062,DATA,not_written,not_written,not_written
Data Visualization Specialist,PT BFI FINANCE INDONESIA TBK,Tangerang,not_written,Sains Teknologi,Matematika Statistik Teknik Informasi,Not Written,2024-03-14,Full time,"Job DescriptionMelakukan analisa data internal untuk mendapatkan insight bisnis yang baru,Melakukan modelling data (projection, regretion, dan lain-lain) menggunakan R maupun Python,Membuat dashboard baru maupun maintain dashboard existing menggunakan Microsoft Power BI,Melakukan data mining baik internal maupun eksternal,Kolaborasi dengan department / unit lain terkait validasi data,Melakukan governance atas data internal khususnya data bisnis melalui SOP atau policy.Minimum QualificationsMahir menggunakan SQL Server,Mahir menggunakan bahasa pemrograman seperti R atau Python,Memahami pemodelan data (Projection, Regretion dan lain-lain),Mahir menggunakan tools BI seperti Microsoft Power BI,Memiliki keahlian dalam menggunakan Microsoft Excel khususnya Formula dan Macro Excel.",https://www.jobstreet.co.id/id/job/74446502?type=standard&ref=search-standalone,74446502,DATA,not_written,not_written,not_written
It System Requirement Analyst Js It Sra,OTO GROUP,Jakarta Selatan,not_written,Teknologi Informasi Komunikasi,Analis Bisnis Sistem,Not Written,2024-03-18,Full time,"Lingkup Kerja:Melakukan analisa terhadap kebutuhan perusahaan atau user dan membuat design sistem yang relevan terhadap kebutuhan tersebut.Kualifikasi:Usia maksimal 32 tahunPendidikan minimal S1 Teknik Informatika / Manajemen Informatika / Teknik KomputerMenguasai basic Transact SQL script programming 2008 / 2012Memahami Visual Studio .Net Programming; Memahami RDBMS (Relational Data Base Management System) conceptMemahami proses identifikasi kebutuhan userBerpengalaman membuat functional specificationMemahami metode testing yang baik untuk User Acceptance Test (UAT)Memahami impact analysis terhadap sistem yang ada terhadap kebutuhan userBerpengalaman sebagai business analyst / system analyst minimal 1-2 tahunKompensasi & Benefit :Jenjang KarirGaji PokokTunjangan kehadiranAsuransi KesehatanBPJS Ketenagakerjaan dan kesehatanTHR dan BonusPenempatan Kantor Pusat, Jl. Jend. Sudirman kav 61-62 Jakarta Selatan",https://www.jobstreet.co.id/id/job/74521764?type=standard&ref=search-standalone,74521764,DATA,not_written,not_written,not_written
Korean Speaker Data Processing,PT APOLLO ASSET MANAGAMENT,Jakarta Selatan,not_written,Teknologi Informasi Komunikasi,Administrasi Jaringan Sistem,Not Written,2024-03-15,Full time,"Responsibilities:Manage customer data in Microsoft Excel and report to the Director (Korean)Translating documents from Indonesia to Korea or Korea to Indonesia Requirements:Preferably with Korean translation skills, and at least 2 years of working experience in the banking industry.Has good skills in data processing in Microsoft ExcelSolid organizational skills including attention to detail and multi-tasking skills Benefit:Private Insurance other than BPJS KesehatanPermanent Employee statusBased in South JakartaComfortable and modern working office environmentWorking time: Mon to Fri, 09:00 - 18:00",https://www.jobstreet.co.id/id/job/74476465?type=standard&ref=search-standalone,74476465,DATA,not_written,not_written,not_written
Staff Data Analyst,PT LAMCOS MITRA JAYA,Jakarta Utara,not_written,Sains Teknologi,Matematika Statistik Teknik Informasi,Not Written,2024-03-12,Full time,"Deskripsi Pekerjaan :Update data sales, AO ke monitoring salesCheck kelengkapan DatabaseMengganbungkan database distributor local menjadi database nasionalMembuat data sell out di system secara weeklyKualifikasi :Maksimal usia 30 tahunPendidikan minimal S1 jurusan Teknologi Komputer / Statistika / MatematikaPengalaman minimal 1 tahun sebagai Staff Marketing Analyst / Data Analyst di perusahaan Retail / FMCGAdvance dalam menggunakan MS. Office Excel (Formula Komplek, Pivot, Slicer dan Macro)Nilai plus mengerti SQL, Query, BI Tools (Power BI, Data Studio, Tablue, Metabase, Googlet Analystic)Mengerti Data Pipeline, Database / Struktur DataMemahami alur proses data dan terbiasa mengelola banyak dataMemiliki kemampuan VisualisasiBersedia ditempatkan di Kelapa Gading - Jakarta Utara",https://www.jobstreet.co.id/id/job/74236271?type=standard&ref=search-standalone,74236271,DATA,not_written,not_written,not_written
Data Specialist,PT WAHANA INTI NARENDRA,Jakarta Raya,8000000.0,Teknologi Informasi Komunikasi,Analis Bisnis Sistem,Gaji Pokok Insentif Dan Komisi Asuransi,2024-03-14,Full time,"Job DescriptionMenangani penerapan pemasaran email
Meneliti dan menganalisis konsumen data besar
Kemampuan untuk membaca, menafsirkan dan memverifikasi data dari berbagai format
Bekerja erat dengan bisnis untuk memastikan integritas, kualitas, dan akurasi data KualifikasiPendidikan Min S1 Semua jurusanPengalaman min 3th Data SpesialistPengalaman marketing diutamakanmahir Ms excel dan Fasih Bahasa Inggrismempunyai pemahamahan pembuatan Dashboard report BENEFITGaji PokokInsentif dan KomisiAsuransi",https://www.jobstreet.co.id/id/job/74447742?type=standout&ref=search-standalone,74447742,DATA,month,not_written,IDR
Data Entry,CV SARI ASEM,Gunung Anyar,not_written,Administrasi Dukungan Perkantoran,Entri Data Pengolahan Kata,Not Written,2024-03-14,Full time,"Deskripsi Pekerjaan :
-Melakukan pemrosesan dan pengelolaan administrasi kantor
-Melakukan penginputan data
-Mengumpulkan data seputar karyawan perusahaan
-Menyusun laporan dan rekap data perusahaan
-Menyiapkan surat dan dokumen-dokumen sesuai keperluan kantor
Kualifikasi :
- Minimal SMA/SMK SEDERAJAT/S1
- Mampu mengoperasikan Microsoft Excel dan Microsoft Word
- Teliti dan tanggungjawab
- Siap dan minat untuk bekerja keras
Persyaratan minimum:
Mencari kandidat untuk bekerja pada:
Senin: Pagi
Selasa: Pagi
Rabu: Pagi
Kamis: Pagi
Jum'at: Pagi


Tidak diperlukan pengalaman kerja untuk posisi ini
Pelamar harus memiliki KTP
Gaji yang diinginkan: Rp3,000,000 per bulan",https://www.jobstreet.co.id/id/job/74456507?type=standard&ref=search-standalone,74456507,DATA,not_written,not_written,not_written
It Database,PT INFINITIUM SOLUTIONS,Jakarta Pusat,not_written,Teknologi Informasi Komunikasi,Developer Programmer,Not Written,2024-03-18,Full time,"Why we need you:Install and maintain the performance and stability of database servers.Install, upgrade, and manage database applications.Diagnose and troubleshoot database errors.Create and manage database reports, visualizations, and dashboards.Set and maintain database replication for Disaster Recovery environment.Performance tuning of database systems.Manage database access.Create automation for repeating database tasks.Good to have:At least 4 years experience as Database Administrator.Candidate must possess at least Associate DegreeWell verse in SQL command and SQL server tools.Strong knowledge in database security, backup and recovery, data replication, and performance monitoring standards.Good hands-on experience in application server administration (Tomcat Apache Application Server, Oracle Weblogic and etc).Familiar with Linux and Windows Server environments.Knowledgeable in SQL Server Analysis, SQL Server Integration, SQL Server Reporting, PowerShell script and Unix Shell script.Extensive experience with database technologies (MySQL, MS SQL, PostgreSQL Oracle, MongoDB).Experience with cloud services is a plus (AWS, Microsoft Azure).Willing to work off-hours as needed.What you can expect from us?Traffic jam frustration? - Don't worry!!! You can start at 9.00am.Quarterly employee engagement activities.Medical insurance & outpatient (cover spouse and children).Do you want to add value to your career growth? Get trained & certified.",https://www.jobstreet.co.id/id/job/74524463?type=standout&ref=search-standalone,74524463,DATA,not_written,not_written,not_written
Bioinformatics Analyst,GENOMIK SOLIDARITAS INDONESIA LABORATORIUM,Jakarta Selatan,not_written,Teknologi Informasi Komunikasi,Teknik Perangkat Lunak,Not Written,2024-03-17,Full time,"Requirements: Bachelor's degree or equivalent experience in Bioinformatics.Fresh graduates are welcome to apply.Experience with sequencing results analysis or familiarity with sequencing data analysis.Strong programming skills in languages such as Python and R.Solid hands-on skills in a Linux environment and bash scripting.Strong statistical and data analysis skills.Experience with and familiarity with cloud computing technology.Demonstrated high interest in learning new technologies.Placement at Setiabudi, South Jakarta. Responsibilities: Conduct comprehensive post-NGS analysis from raw data to variant analysis across multiple sequencing platforms.Implement and optimize bioinformatics pipelines for processing large-scale genomics datasets.Conduct appropriate assessment and validation of post-NGS data result quality.Ensure best practice coding documentation.Collaborate effectively with research stakeholders and team members to design experiments and interpret results.Provide periodic updates and communicate progress or final results of the given analysis clearly.",https://www.jobstreet.co.id/id/job/74153391?type=standout&ref=search-standalone,74153391,DATA,not_written,not_written,not_written
Data Analis,PT IDOLA INSANI GARMENT,Babakan Ciparay,not_written,Manufaktur Transportasi Logistik,Pergudangan Penyimpanan Distribusi,Not Written,2024-03-13,Full time,"-Lulusan S1 Jurusan
Matematika,Statistik, MIPA, Informatika
-Mendistribusikan barang ke toko dan
wajib memantau penjualan barang yang ada di toko. menganalisa masalah
apa saja yang terjadi di lapangan khususnya mengenai penjualan produk
berdasarkan data jualan yang peroleh dari sistem penginputan jual
agar target jualan kami bisa terpenuhi setiap bulannya. Instruksi
merupakan bentuk hubungan kerja sama kami dengan pihak
lapangan,khususnya supervisor. Instruksi diberikan ke supervisor di
lapangan terkait acara yang diadakan di toko untuk produk tertentu
demi memaksimalkan penjualan produk.
- Mengolah data-data baik itu data
penjualan, Stok, kompetitor, Forecast dan hal-hal lainnya yang masih
berkaitan dengan penjualan dan distribusi menjadi informasi yang
kemudian disuguhkan bagi manajemen untuk selanjutnya bisa dijadikan
pertimbangan untuk pengambilan kebijakan atau keputusan bagi
perusahaan.
(berbasis Microsoft Office - Excel)
- Data Preprocessing / Cleaning data 

- Analisis pola penjualan per musim 

- Estimasi Stok Counter (Store)
berdasarkan Target 

- Kelola stok Counter berdasarkan Rasio
Penjualan 

- Memberikan pelaporan dan pemantauan
kinerja setiap Kategori produk per minggu
Persyaratan minimum:
Tersedia jam fleksibel
Tidak diperlukan pengalaman kerja untuk posisi ini
Pelamar harus memiliki KTP
Tanggal mulai kerja: 01 April 2024
Gaji yang diinginkan: Rp3,800,000 - Rp4,200,000 per bulan",https://www.jobstreet.co.id/id/job/74399815?type=standard&ref=search-standalone,74399815,DATA,not_written,not_written,not_written
