job_title,company_name,job_location,work_place,salary_range,more_detail_link,job_id,work_type,category,sub_category,role
Security Engineer,PT. Sokka Kreatif Teknologi,"Bekasi Selatan, Bekasi, Jawa Barat",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/security-engineer/f5b512e3-0b22-4483-8225-437e3f5c4a8b?utm_referrer=explore,f5b512e3-0b22-4483-8225-437e3f5c4a8b,full_time,Computer & Information Technology,"Operation, Maintenance & Technical Support",System Security
Android Developer,Lawencon International,"Tebet, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/android-developer/1c80ecc3-77cf-4c29-bf29-75b8b0e4175f?utm_referrer=explore,1c80ecc3-77cf-4c29-bf29-75b8b0e4175f,full_time,Computer & Information Technology,Mobile Development,Android Developer
Presales Engineer,Telogic LTD,"Tanah Abang, Jakarta Pusat, DKI Jakarta",Kerja di kantor,Rp10jt-Rp15jt,https://glints.com/id/opportunities/jobs/presales-engineer/faf613fb-39d6-4a1c-92ff-991c7f9c4305?utm_referrer=explore,faf613fb-39d6-4a1c-92ff-991c7f9c4305,contract,Computer & Information Technology,Other Computer & Information Technology,Information Technology Staff
Staff IT,CV Mitra Karya Abadi (Genny Shoes),"Penjaringan, Jakarta Utara, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/staff-it/cb703873-f7cf-4291-a1e9-75de36dfdd0f?utm_referrer=explore,cb703873-f7cf-4291-a1e9-75de36dfdd0f,full_time,Computer & Information Technology,Other Computer & Information Technology,Information Technology Staff
System Engineer,PT. Exabytes Network Indonesia,"Kemantren Gondokusuman, Yogyakarta, DI Yogyakarta",Remote/Dari rumah,Rp4jt-Rp6jt,https://glints.com/id/opportunities/jobs/system-engineer/eb674e6e-e1d0-4f5b-b330-5a4c97be5b2b?utm_referrer=explore,eb674e6e-e1d0-4f5b-b330-5a4c97be5b2b,full_time,Computer & Information Technology,"Network, System & Database Admin",System Engineer
System Analyst,PT. Quantic Inovasi Teknologi,"Setiabudi, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Rp7jt-Rp13jt,https://glints.com/id/opportunities/jobs/system-analyst/ac4ef12a-c7b0-4e28-b97c-7f386a1e2a51?utm_referrer=explore,ac4ef12a-c7b0-4e28-b97c-7f386a1e2a51,contract,Computer & Information Technology,"Network, System & Database Admin",System Analyst
IT Support Staff,PT. Suryacipta Swadaya,"Kalijati, Subang, Jawa Barat",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/it-support-staff/fb6756a9-a417-4738-ba81-f3c829920f62?utm_referrer=explore,fb6756a9-a417-4738-ba81-f3c829920f62,full_time,Computer & Information Technology,"Operation, Maintenance & Technical Support",IT Technical Support
Verifikator,KSO Sucofindo - Surveyor Indonesia,"Pancoran, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/verifikator/26748890-3e49-42ae-a041-06a7915377b9?utm_referrer=explore,26748890-3e49-42ae-a041-06a7915377b9,full_time,Computer & Information Technology,Electronic & Semiconductor,IC Verification Engineer
IT Planning & Governance Head,Gtech Group,"Tanah Abang, Jakarta Pusat, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/it-planning-and-governance-head/b70a441f-302e-4e64-a4c6-d5a963365344?utm_referrer=explore,b70a441f-302e-4e64-a4c6-d5a963365344,full_time,Computer & Information Technology,"Operation, Maintenance & Technical Support",IT Technical Support
Web Programmer,JMC Indonesia,"Kapanewon Kasihan, Bantul, DI Yogyakarta",Kerja di kantor,"Rp2,5jt-Rp3jt",https://glints.com/id/opportunities/jobs/web-programmer/cc800ca6-f84d-4f0d-8a66-cea0cc2a7d51?utm_referrer=explore,cc800ca6-f84d-4f0d-8a66-cea0cc2a7d51,full_time,Computer & Information Technology,Software,Programmer
Macro Dev,Dot Indonesia,"Cilandak, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/macro-dev/9acfe992-15dd-48a8-9974-a4927d4f81b7?utm_referrer=explore,9acfe992-15dd-48a8-9974-a4927d4f81b7,contract,Computer & Information Technology,Software,Developer
Front End Engineer (Paid - Internship),Synapsis.id,"Makasar, Jakarta Timur, DKI Jakarta",Kerja di kantor,"Rp1jt-Rp2,5jt",https://glints.com/id/opportunities/jobs/front-end-engineer-paid-internship/9afaca43-b9f8-4ba1-b528-77ac233857a7?utm_referrer=explore,9afaca43-b9f8-4ba1-b528-77ac233857a7,internship,Computer & Information Technology,Software,Software Engineer
Business Intelligence Analyst,RIASARANA ELECTRINDO,"Grogol Petamburan, Jakarta Barat, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/business-intelligence-analyst/ad6ff836-3d99-4ff8-a2f5-29ac79c70fcf?utm_referrer=explore,ad6ff836-3d99-4ff8-a2f5-29ac79c70fcf,full_time,Computer & Information Technology,Data,Business Intelligence Analyst
IT Programmer Staff,PT. Mido Indonesia,"Cengkareng, Jakarta Barat, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/it-programmer-staff/3dae1830-806b-4695-96dc-4e20a47671e2?utm_referrer=explore,3dae1830-806b-4695-96dc-4e20a47671e2,contract,Computer & Information Technology,Software,Programmer
Programmer,PT. Intav Prima Solusindo,"Tarumajaya, Bekasi, Jawa Barat",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/programmer/0a5e030f-7292-4d35-862d-f1dbe1f3a445?utm_referrer=explore,0a5e030f-7292-4d35-862d-f1dbe1f3a445,full_time,Computer & Information Technology,Software,Programmer
Backend Developer,Pt. Sofco Graha,"Gambir, Jakarta Pusat, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/backend-developer/2bb0506c-b41d-46f7-99a3-f150c47a6748?utm_referrer=explore,2bb0506c-b41d-46f7-99a3-f150c47a6748,full_time,Computer & Information Technology,Backend Development,Backend Developer
IT Officer (ITO),Bebimart Babyshop,"Jaten, Karanganyar, Jawa Tengah",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/it-officer-ito/ada7ae6f-9522-4a9a-bf8f-9a6cb97079b6?utm_referrer=explore,ada7ae6f-9522-4a9a-bf8f-9a6cb97079b6,full_time,Computer & Information Technology,Other Computer & Information Technology,Information Technology Staff
Mobile Flutter Developer,PT Nusantara Sukses Teknologi (Nusatek.id),"Mampang Prapatan, Jakarta Selatan, DKI Jakarta",Remote/Dari rumah,Not Written,https://glints.com/id/opportunities/jobs/mobile-flutter-developer/b0580341-52b8-470a-ad9b-1bb3a3fab642?utm_referrer=explore,b0580341-52b8-470a-ad9b-1bb3a3fab642,part_time,Computer & Information Technology,Software,Developer
Frontend Developer - Angular,Pt. Sofco Graha,"Gambir, Jakarta Pusat, DKI Jakarta",Remote/Dari rumah,Rp7jt-Rp8jt,https://glints.com/id/opportunities/jobs/frontend-developer-angular/c25327f2-e9a0-4ecd-bf40-5701bef1abae?utm_referrer=explore,c25327f2-e9a0-4ecd-bf40-5701bef1abae,full_time,Computer & Information Technology,Software,Software Developer
Full Stack Developer,PT Ifars Pharmaceutical Laboratories,"Kebakkramat, Karanganyar, Jawa Tengah",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/full-stack-developer/2e5266a8-46c1-47c4-b2c3-351be1071ee0?utm_referrer=explore,2e5266a8-46c1-47c4-b2c3-351be1071ee0,full_time,Computer & Information Technology,Software,Full Stack Engineer
IT Operator,PT Transnovasi Bangun Persada,"Pancoran, Jakarta Selatan, DKI Jakarta",Kerja di kantor,"Rp5jt-Rp5,5jt",https://glints.com/id/opportunities/jobs/it-operator/15af6283-4d7f-4116-ad1a-7c6e864c207e?utm_referrer=explore,15af6283-4d7f-4116-ad1a-7c6e864c207e,contract,Computer & Information Technology,Other Computer & Information Technology,Information Technology Staff
Oracle Fusion Middleware Developer,Accelist Lentera Indonesia,"Setiabudi, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/oracle-fusion-middleware-developer/69f03212-87af-498b-a072-f39eeed28430?utm_referrer=explore,69f03212-87af-498b-a072-f39eeed28430,contract,Computer & Information Technology,"Operation, Maintenance & Technical Support",Operations & Technology Professionals
Network Engineer,PT Qtera Mandiri,"Kelapa Gading, Jakarta Utara, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/network-engineer/a2e81953-0b25-440b-8f28-4319e4f3506f?utm_referrer=explore,a2e81953-0b25-440b-8f28-4319e4f3506f,full_time,Computer & Information Technology,"Network, System & Database Admin",Network Engineer
Software Quality Assurance,Mostrans Global Digilog,"Cempaka Putih, Jakarta Pusat, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/software-quality-assurance/40d3136a-864b-4e6c-9dd5-b403a1c59b9e?utm_referrer=explore,40d3136a-864b-4e6c-9dd5-b403a1c59b9e,full_time,Computer & Information Technology,Software,Software Developer
Database Administrator - SQL Server,PT Shell Infotek Indonesia (Shell Infotech),"Grogol Petamburan, Jakarta Barat, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/database-administrator-sql-server/bda7b283-0413-4a49-8c5b-ab68eaca95cc?utm_referrer=explore,bda7b283-0413-4a49-8c5b-ab68eaca95cc,full_time,Computer & Information Technology,"Network, System & Database Admin",Database Administrator
Fiber Optic Technical Support Officer,CITRANET (PT Jembatan Citra Nusantara),"Kapanewon Depok, Sleman, DI Yogyakarta",Kerja di kantor,"Rp2jt-Rp2,5jt",https://glints.com/id/opportunities/jobs/fiber-optic-technical-support-officer/67e05033-5c24-419f-8fac-c6d674d75419?utm_referrer=explore,67e05033-5c24-419f-8fac-c6d674d75419,contract,Computer & Information Technology,Telecommunication,Wireless & RF Communication Engineer
Freelance QA,Cv. Sukses Bisnis Online,"Kedungkandang, Malang, Jawa Timur",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/freelance-qa/dfcdfbbc-6894-4496-81a4-ef9013837e59?utm_referrer=explore,dfcdfbbc-6894-4496-81a4-ef9013837e59,part_time,Computer & Information Technology,QA & Software Testing,QA Tester
Software Quality Assurance,PT. Deptech Digital Indonesia,"Setiabudi, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/software-quality-assurance/67f1fcb1-a324-427b-9d40-3f0329735f09?utm_referrer=explore,67f1fcb1-a324-427b-9d40-3f0329735f09,contract,Computer & Information Technology,Software,Software Engineer
Senior Web Developer,PT. Quantic Inovasi Teknologi,"Mampang Prapatan, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Rp15jt-Rp17jt,https://glints.com/id/opportunities/jobs/senior-web-developer/a8238e23-6b20-456b-849c-f8ce130c116c?utm_referrer=explore,a8238e23-6b20-456b-849c-f8ce130c116c,contract,Computer & Information Technology,Software,Developer
Java Developer,PT Shell Infotek Indonesia (Shell Infotech),"Setiabudi, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/java-developer/70ed045f-9c2f-4444-bb6d-7fe5aad52365?utm_referrer=explore,70ed045f-9c2f-4444-bb6d-7fe5aad52365,full_time,Computer & Information Technology,Backend Development,Java Developer
MEP Engineering Electrical,JEKO GROUP CO. LTD,"Penjaringan, Jakarta Utara, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/mep-engineering-electrical/61d10069-c4b4-469f-82d6-0da992490cfc?utm_referrer=explore,61d10069-c4b4-469f-82d6-0da992490cfc,full_time,Computer & Information Technology,Electronic & Semiconductor,Electrical Engineer
Staf Teknisi,Fingerspot,"Kemantren Gedongtengen, Yogyakarta, DI Yogyakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/staf-teknisi/fc86f53c-ffe7-4916-8b5a-5b790107e36b?utm_referrer=explore,fc86f53c-ffe7-4916-8b5a-5b790107e36b,full_time,Computer & Information Technology,Electronic & Semiconductor,Electronics Engineer
Frontend Web Developer,PT Digital Nayaka Abhinaya,"Bekasi Selatan, Bekasi, Jawa Barat",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/frontend-web-developer/f611b71b-1a39-414a-89e1-44e160066311?utm_referrer=explore,f611b71b-1a39-414a-89e1-44e160066311,full_time,Computer & Information Technology,Artificial Intelligence,AI Engineer
Developer iOS,PT Quadra Karya Santosa,"Tanjung Priok, Jakarta Utara, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/developer-ios/749f78e9-13ce-45c1-b922-67fbcdf25973?utm_referrer=explore,749f78e9-13ce-45c1-b922-67fbcdf25973,full_time,Computer & Information Technology,Software,Developer
EPM Applications Developer,Dot Indonesia,"Cilandak, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/epm-applications-developer/ce8a80b2-1f2b-40e6-9b33-f57e0cf27bff?utm_referrer=explore,ce8a80b2-1f2b-40e6-9b33-f57e0cf27bff,contract,Computer & Information Technology,"Operation, Maintenance & Technical Support",Devops Engineer
Software Engineer,PT Itasof Pelagus Global (iTasoft),"Setiabudi, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/software-engineer/b2c4ffec-6dd3-437f-ad86-55be00d76009?utm_referrer=explore,b2c4ffec-6dd3-437f-ad86-55be00d76009,full_time,Computer & Information Technology,Software,Software Engineer
Junior Technical Writer,Synapsis.id,"Makasar, Jakarta Timur, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/junior-technical-writer/a6560b22-4c73-479c-b5c1-97f8af5cca91?utm_referrer=explore,a6560b22-4c73-479c-b5c1-97f8af5cca91,full_time,Computer & Information Technology,"Operation, Maintenance & Technical Support",Technical Document Engineer
Programmer,Lafaso,"Kelapa Dua, Tangerang, Banten",Kerja di kantor,Rp5jt-Rp8jt,https://glints.com/id/opportunities/jobs/programmer/45f863b6-1e71-4f1d-988f-e83170cd4fbd?utm_referrer=explore,45f863b6-1e71-4f1d-988f-e83170cd4fbd,full_time,Computer & Information Technology,Software,Programmer
DevOps Engineer,PT Pintar Pemenang Asia,"Tanah Abang, Jakarta Pusat, DKI Jakarta",Kerja di kantor,Rp10jt-Rp15jt,https://glints.com/id/opportunities/jobs/devops-engineer/352968d1-95c0-4cde-8612-178ce2fc8030?utm_referrer=explore,352968d1-95c0-4cde-8612-178ce2fc8030,contract,Computer & Information Technology,"Operation, Maintenance & Technical Support",Devops Engineer
Java Developer,Talent Tech,"Mampang Prapatan, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/java-developer/253823e1-b9f2-4c30-bafc-5b2017c9c162?utm_referrer=explore,253823e1-b9f2-4c30-bafc-5b2017c9c162,full_time,Computer & Information Technology,Backend Development,Java Developer
Programmer Java,PT Design Jaya Indonesia,"Setiabudi, Jakarta Selatan, DKI Jakarta",Kerja di kantor,"Rp4,5jt-Rp5,5jt",https://glints.com/id/opportunities/jobs/programmer-java/719c3e7e-2f63-4cc9-93b0-a53485b049d7?utm_referrer=explore,719c3e7e-2f63-4cc9-93b0-a53485b049d7,full_time,Computer & Information Technology,Backend Development,Backend Developer
IT DEVELOPER (IN HOUSE PROGRAMMER),HD Hyundai Construction Equipment,"Kebayoran Baru, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/it-developer-in-house-programmer/4134a9cf-fbe4-40b4-9fa3-79d14a102eef?utm_referrer=explore,4134a9cf-fbe4-40b4-9fa3-79d14a102eef,full_time,Computer & Information Technology,Software,Programmer
IT Infrastructure Supervisor,PT PUNDI RAYA NIAGA,"Pulogadung, Jakarta Timur, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/it-infrastructure-supervisor/bcf749c8-080b-4cb9-9809-4c03b262e688?utm_referrer=explore,bcf749c8-080b-4cb9-9809-4c03b262e688,full_time,Computer & Information Technology,Other Computer & Information Technology,Information Technology Staff
Application Developer Specialist,PT.Ketrosden Triasmitra,"Jatinegara, Jakarta Timur, DKI Jakarta",Kerja di kantor,"Rp4,6jt-Rp6,7jt",https://glints.com/id/opportunities/jobs/application-developer-specialist/b16000bc-a09c-437a-af80-bd0de4b832d1?utm_referrer=explore,b16000bc-a09c-437a-af80-bd0de4b832d1,full_time,Computer & Information Technology,Software,Programmer
Senior Backend Engineer (Golang),PT. Cipta Integrasi Nusantara,"Kapanewon Depok, Sleman, DI Yogyakarta",Remote/Dari rumah,Not Written,https://glints.com/id/opportunities/jobs/senior-backend-engineer-golang/484b651b-0768-4bb9-9e0e-fbff41d67541?utm_referrer=explore,484b651b-0768-4bb9-9e0e-fbff41d67541,full_time,Computer & Information Technology,Backend Development,Backend Developer
Senior Front-end Engineer,PT. Cipta Integrasi Nusantara,"Kapanewon Depok, Sleman, DI Yogyakarta",Remote/Dari rumah,Not Written,https://glints.com/id/opportunities/jobs/senior-front-end-engineer/bb9ffec2-c90c-4950-b9a0-6969975e2973?utm_referrer=explore,bb9ffec2-c90c-4950-b9a0-6969975e2973,full_time,Computer & Information Technology,Frontend Development,Frontend Engineer
Senior IT Database Engineer,PT. Cipta Integrasi Nusantara,"Kapanewon Depok, Sleman, DI Yogyakarta",Remote/Dari rumah,Not Written,https://glints.com/id/opportunities/jobs/senior-it-database-engineer/972e1695-f6f2-46f5-8478-465212f3e9c0?utm_referrer=explore,972e1695-f6f2-46f5-8478-465212f3e9c0,full_time,Computer & Information Technology,"Network, System & Database Admin",Database Administrator
IT SUPPORT,PT Pulau Sambu,"Penjaringan, Jakarta Utara, DKI Jakarta",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/it-support/8fec981b-2222-4870-b71e-3fb18da3e1c7?utm_referrer=explore,8fec981b-2222-4870-b71e-3fb18da3e1c7,full_time,Computer & Information Technology,"Operation, Maintenance & Technical Support",IT Technical Support
Head Technical Division,Studio Tanama Bali,"Denpasar Timur, Denpasar, Bali",Kerja di kantor,Not Written,https://glints.com/id/opportunities/jobs/head-technical-division/3c678f32-3bd6-4806-b99e-0fb4186eef4a?utm_referrer=explore,3c678f32-3bd6-4806-b99e-0fb4186eef4a,full_time,Computer & Information Technology,Senior Technical Position,Technical Manager
Assistant ERP Programmer,PT System Ever Indonesia,"Mampang Prapatan, Jakarta Selatan, DKI Jakarta",Kerja di kantor,"Rp9,5jt-Rp14jt",https://glints.com/id/opportunities/jobs/assistant-erp-programmer/70db1ea3-a38e-4fcc-8c97-cd04af64074b?utm_referrer=explore,70db1ea3-a38e-4fcc-8c97-cd04af64074b,contract,Computer & Information Technology,Software,Programmer
Automation Engineer,ITOMMEY Bintang Indonesia,"Tebet, Jakarta Selatan, DKI Jakarta",Kerja di kantor,Rp100rb-Rp100rb,https://glints.com/id/opportunities/jobs/automation-engineer/9dfa3cac-1e67-4703-80d5-c698a8646dbc?utm_referrer=explore,9dfa3cac-1e67-4703-80d5-c698a8646dbc,internship,Computer & Information Technology,Hardware Development,Automation Engineer
